"seller_key","seller_id","seller_city","seller_state","seller_region","total_revenue","seller_segment","seller_lat","seller_lng"
2813,"e8ff5a6ceb895583033fc2a0f314e3c2","blumenau","SC","South",139.89,"Low Performer",-26.797518908253718,-49.081420780694515
2814,"e908c0f3646e8b60375734a350d95d71","sao paulo","SP","Southeast",2951.0,"Medium Performer",-23.538010108905674,-46.65271926812754
2815,"e94b64dc6979b302a5a5be1662c83bb6","itapecerica da serra","SP","Southeast",306.89,"Low Performer",-23.706489225118336,-46.85894169652641
2816,"e9511df20ccd82658a30c37b7fb343af","bauru","SP","Southeast",1452.6000000000001,"Medium Performer",-22.294713904990505,-49.04569576676682
2817,"e96498ed8daaa3e9c23f7a62da76591c","sao paulo","SP","Southeast",9619.089999999995,"High Performer",-23.58360156033046,-46.7585858116202
2818,"e9729944ba65dc3ce425e0c5a22ae7b2","petropolis","RJ","Southeast",916.6999999999999,"Medium Performer",-22.408608081087035,-43.13140914649256
2819,"e9779976487b77c6d4ac45f75ec7afe9","praia grande","SP","Southeast",39279.9900000001,"High Performer",-24.00892314920891,-46.41912533835566
2820,"e9874ae10b2d60d43917b6bbfa13a599","rolandia","PR","South",199.0,"Low Performer",-23.318147782057768,-51.39161964122819
2821,"e99e927c81e3f51739c94fcdfca9f10f","uberlandia","MG","Southeast",2443.78,"Medium Performer",-18.913247873843893,-48.27821224449982
2822,"e9b6c33b71b67737693b4cfa68341c8d","sao paulo","SP","Southeast",119.9,"Low Performer",-23.53617487378618,-46.620555388073335
2823,"e9bc59e7b60fc3063eb2290deda4cced","maringa","PR","South",27390.50000000005,"High Performer",-23.387644893671027,-51.9551937045819
2824,"e9c2dc0dd4ac38448289be644ac94f42","joinville","SC","South",118.39,"Low Performer",-26.33339381940892,-48.83337100442479
2825,"e9c6969d40e6a3d2d0f90013165c2b98","sao paulo","SP","Southeast",5239.98,"High Performer",-23.553725492206343,-46.522773265457644
2826,"e9d99831abad74458942f21e16f33f92","sao paulo","SP","Southeast",4505.599999999991,"High Performer",-23.53103954223585,-46.51583258285473
2827,"e9e446d01bd10a97a8ffcfc4a3a20cb2","sao paulo","SP","Southeast",60.05,"Low Performer",-23.467505149821424,-46.577296212716455
2828,"ea00f977a203ff88adf7057cb7806998","santos","SP","Southeast",389.7200000000001,"Low Performer",-23.937828782369902,-46.356591532885155
2829,"ea1776927851da2532aa70d6a32c095a","sao paulo","SP","Southeast",318.79999999999995,"Low Performer",-23.52685922041741,-46.47107205776288
2830,"ea3ebea5317b0efbc663ecc8ce5e9bc2","florianopolis","SC","South",299.70000000000005,"Low Performer",-27.589316882452696,-48.52246814146245
2831,"ea4e9ce63a2134743b4a92777437fcdd","palhoca","SC","South",266.7,"Low Performer",-27.678198545039596,-48.68709681646422
2832,"ea566164622c6b439516ab18062c42cd","sao  paulo","SP","Southeast",10099.469999999998,"High Performer",-23.527681032654808,-46.73062332314679
2833,"ea65d8b58316a6f2362f2a9e4b3e86ad","campinas","SP","Southeast",1708.1000000000004,"Medium Performer",-22.92496986205362,-47.07428354596361
2834,"ea67327e24487bdfac5fbfa37ea124df","ibitinga","SP","Southeast",5935.1799999999985,"High Performer",-21.757320637712766,-48.82974353343713
2835,"ea6b12bf9ffe2bac34602ec631d97a47","guarulhos","SP","Southeast",2625.8,"Medium Performer",-23.457896264617634,-46.54066338996752
2836,"ea846a0e7ad98a741783e886d89dfa44","aracatuba","SP","Southeast",103.0,"Low Performer",-21.20178666844952,-50.45806674629396
2837,"ea8482cd71df3c1969d7b9473ff13abc","sao paulo","SP","Southeast",36133.96000000051,"High Performer",-23.625475455621878,-46.61200044104113
2838,"eaaa46e98c9e61f6764dd1d7a2ab8b3e","messias targino","RN","Northeast",98.0,"Low Performer",-6.079137345909716,-37.51443645815574
2839,"ead2bab70821ea148476ae9bc08548ac","belo horizonte","MG","Southeast",412.09999999999997,"Low Performer",-19.85461537734019,-43.914739731934176
2840,"eae9af4811c294c56795d70e715b7337","sao paulo","SP","Southeast",15.9,"Low Performer",-23.538432671918386,-46.58699381920908
2841,"eaf6d55068dea77334e8477d3878d89e","sao paulo","SP","Southeast",51.0,"Low Performer",-23.665058711138006,-46.67951914303711
2842,"eb1bf309f4f6af9a97e9ddac3fdbeabe","diadema","SP","Southeast",22.3,"Low Performer",-23.70246541299073,-46.596051578023875
2843,"eb3071b9f0b0ddaa2df5ea130f09f26b","sao paulo","SP","Southeast",5270.0,"High Performer",-23.606213117621067,-46.60917170458758
2844,"eb4a59a06b3948e851a7d7a830bcbc42","salvador","BA","Northeast",64.0,"Low Performer",-12.982806089337023,-38.45808623534637
2845,"eb4df17aed01d918c65f0f8d650900c0","paulinia","SP","Southeast",3739.8700000000003,"Medium Performer",-22.769600179710004,-47.150402273886925
2846,"eb5b6204dde3a6e03b5f1bb8479f055b","embu guacu","SP","Southeast",416.78999999999996,"Low Performer",-23.835126827049766,-46.814086285028324
2847,"eb72802c83dc7547529c9546d1a9b8ef","rio claro","SP","Southeast",1063.92,"Medium Performer",-22.39213658183407,-47.57768122006807
2848,"eb9267cccc90f1b49c8d2f9887c7dd97","recife","PE","Northeast",319.9,"Low Performer",-8.049884228325219,-34.90083430094547
2849,"eb9cd5b35d95206585e2185318cb5c61","sao paulo","SP","Southeast",360.0,"Low Performer",-23.533308961038088,-46.56975840842565
2850,"eba88037e1dca898cd02881f67ced679","sao paulo","SP","Southeast",838.0999999999999,"Medium Performer",-23.525957810107162,-46.52763523808947
2851,"ebd1417732defaf66c50b5a800eb293e","londrina","PR","South",309.0,"Low Performer",-23.346965763755986,-51.17165906258635
2852,"ebd2d60905fb58271facef5596b620d3","lencois paulista","SP","Southeast",7866.819999999992,"High Performer",-22.601443045355065,-48.80710410454743
2853,"ebe3dabc4955c9b0d695e7bda38bf5c3","ribeirao preto","SP","Southeast",55.0,"Low Performer",-21.16589816646429,-47.79796917565806
2854,"ebef8d8c92b4fd3226e5d407bbff21ac","ribeirao preto","SP","Southeast",253.70000000000002,"Low Performer",-21.201064692224886,-47.802366376021745
2855,"ec21206b7894c503788a684a7bc822a6","armacao dos buzios","RJ","Southeast",247.8,"Low Performer",-22.766572484803707,-41.90867520598634
2856,"ec2e006556300a79a5a91e4876ab3a56","sao paulo","SP","Southeast",73.6,"Low Performer",-23.548768170341052,-46.52872608862628
2857,"ec4608a1f76453166bb312b2968aeaf4","porto ferreira","SP","Southeast",650.94,"Medium Performer",-21.866032425983537,-47.47810175812134
2858,"ec5c1d94df153d473b37f880977ae58e","rio de janeiro","SP","Southeast",156.38,"Low Performer",-22.89290587600688,-43.34764438953357
2859,"ec80e49e69745ab6c14f984bf2149423","limeira","SP","Southeast",3709.0,"Medium Performer",-22.57072148150254,-47.40309520372463
2860,"ec8463980a4e0ea9f8517aea1ed0c419","florianopolis","SC","South",59.8,"Low Performer",-27.59288344150436,-48.552471054192736
2861,"ec8879960bd2221d5c32f8e12f7da711","itatiba","SP","Southeast",4062.4000000000024,"Medium Performer",-23.0028598587367,-46.8242058282966
2862,"ec933281fb017b5020d06df29c3f77e8","sao paulo","SP","Southeast",1432.0,"Medium Performer",-23.495863087771472,-46.50308450815668
2863,"ecccfa2bb93b34a3bf033cc5d1dcdc69","curitiba","PR","South",1188.76,"Medium Performer",-25.507014183111192,-49.27596297946231
2864,"ececbfcff9804a2d6b40f589df8eef2b","franca","SP","Southeast",6792.399999999996,"High Performer",-20.496250765485655,-47.41843378590997
2865,"ed4311e67debd72b8610a5347a743087","guarulhos","SP","Southeast",3576.0,"Medium Performer",-23.43186747405495,-46.43492308830101
2866,"ed46f1eb4a638113deb2a1137b5f22e9","indaial","SC","South",3470.0,"Medium Performer",-26.902775560081714,-49.24222291742907
2867,"ed49da7cadefc454d6a67de249eab240","sao paulo","SP","Southeast",43.0,"Low Performer",-23.594555942402376,-46.787488711271834
2868,"ed4acab38528488b65a9a9c603ff024a","sao paulo","SP","Southeast",11557.519999999995,"High Performer",-23.565855116526446,-46.43493844446315
2869,"ed859002ad59dbf8cf3602696a6c3000","londrina","PR","South",1493.3000000000002,"Medium Performer",-23.31108343286346,-51.13491705629724
2870,"ed8cb7b190ceb6067227478e48cf8dde","santos","SP","Southeast",530.98,"Medium Performer",-23.953153311271457,-46.31920772096954
2871,"ed9eef5be0992d413d251fadba1a410d","mogi guacu","SP","Southeast",359.19999999999993,"Low Performer",-22.356314123198473,-46.95126336409011
2872,"edb1ef5e36e0c8cd84eb3c9b003e486d","teresopolis","RJ","Southeast",78889.00000000001,"High Performer",-22.43118412282637,-42.970221085049396
2873,"edb58a1390adf273840030a3d6253829","piracicaba","SP","Southeast",39.9,"Low Performer",-22.691518954467206,-47.64095276810299
2874,"edb65fe661681b1c0de8bd47c8655855","sao paulo","SP","Southeast",69.0,"Low Performer",-23.491954685851873,-46.38006396693796
2875,"edc518ba25576a0188a0e8f2c3af186f","guarulhos","SP","Southeast",1539.2,"Medium Performer",-23.47757819572215,-46.54104308769279
2876,"edd066cd02126d7800f9b66e980e9931","brasilia","DF","Central-West",987.6999999999999,"Medium Performer",-15.784913720927284,-47.893015075867154
2877,"eddd1991bd6d9309995a480c39b95137","ponta grossa","PR","South",866.0,"Medium Performer",-25.094349162546607,-50.16088307377579
2878,"ede0c03645598cdfc63ca8237acbe73d","ribeirao preto","SP","Southeast",2408.9500000000007,"Medium Performer",-21.177709840485363,-47.76782007545161
2879,"ede2977fbaf3738583170735ca403f6c","curitiba","PR","South",289.9,"Low Performer",-25.43364816532121,-49.26917337587714
2880,"edf3fabebcc20f7463cc9c53da932ea8","sao paulo","SP","Southeast",219.9,"Low Performer",-23.62705221927803,-46.473162413196306
2881,"edf96ef93ed595084bbcbd9224bd2894","sao paulo","SP","Southeast",3273.0,"Medium Performer",-23.580974143098487,-46.61831033162643
2882,"ee27a8f15b1dded4d213a468ba4eb391","goiania","GO","Central-West",6499.0,"High Performer",-16.69550896266711,-49.2771091317639
2883,"ee2fbacc2fc3794e656cc4d933d59ce7","sao paulo","SP","Southeast",314.98,"Low Performer",-23.539553595497527,-46.704718778858336
2884,"eeb6de78f79159600292e314a77cbd18","lages","SC","South",43739.840000000004,"High Performer",-27.81772374608258,-50.330752255444736
2885,"eebb3372362aa9a46975164bed19a7e7","sao paulo","SP","Southeast",517.93,"Medium Performer",-23.60763420398524,-46.69725157554867
2886,"eec3469d83e142f9a104886655338c37","bauru","SP","Southeast",185.7,"Low Performer",-22.32200116138024,-49.04575130270957
2887,"eed78ac17f7f795a19a709745f00cd4e","botucatu","SP","Southeast",2224.1,"Medium Performer",-22.86605277327738,-48.46069203327624
2888,"ef0ace09169ac090589d85746e3e036f","sao goncalo","RJ","Southeast",15045.79999999998,"High Performer",-22.829351276710426,-43.01399541493809
2889,"ef2fbc2b607d8492bcffe657a4645434","rio de janeiro","RJ","Southeast",901.9999999999997,"Medium Performer",-22.903063100942575,-43.18298926875735
2890,"ef30892870c278497523264be1be2241","araraquara","SP","Southeast",783.2000000000002,"Medium Performer",-21.790782716262648,-48.185502465188456
2891,"ef506c96320abeedfb894c34db06f478","sao paulo","SP","Southeast",9449.60999999995,"High Performer",-23.543150156894832,-46.49010130952278
2892,"ef728fa1f17436c91ed1ccd03dcf9631","jau","SP","Southeast",128.70000000000002,"Low Performer",-22.29436029817343,-48.55852368838733
2893,"ef990a83bbea832f36ebe81376335aa8","joinville","SC","South",4582.6900000000005,"High Performer",-26.32827519256354,-48.880325259912475
2894,"ef9952469137ff190bacafe117f51537","uberaba","MG","Southeast",1002.6599999999999,"Medium Performer",-19.760188995545466,-47.93914526044795
2895,"efb628aa07c8ca93d7db0d85b91a4f5a","nova iguacu","RJ","Southeast",204.0,"Low Performer",-22.754343447271268,-43.428743799002376
2896,"efcd8d2104f1a05d028af7bad20d974b","aracatuba","SP","Southeast",2424.7799999999997,"Medium Performer",-21.211705991894554,-50.40363945155295
2897,"efff9341f3f8f5237b44ff67ed36a7bf","vitoria","ES","Southeast",872.99,"Medium Performer",-20.25892061310893,-40.26756763394875
2898,"f00e21b1e91a79653163b7fd8f293ff1","andradas","SP","Southeast",3900.0900000000015,"Medium Performer",-22.07047143353818,-46.57354819165934
2899,"f00f5b35d0abcacbdd863672f4bb2c1a","sao paulo","SP","Southeast",299.0,"Low Performer",-23.542571396851127,-46.65424333104065
2900,"f021c962aaba8ef6eb527a9c2c8394d1","itajai","SC","South",4398.5,"High Performer",-26.911876880258855,-48.65639411001171
2901,"f049a72cf58fd31b11f8919cade515e7","sao paulo","SP","Southeast",106.75,"Low Performer",-23.542330784361457,-46.63137340438762
2902,"f0563bacf40c311f1c4d3d6b67b8a7a7","tubarao","SC","South",1199.0,"Medium Performer",-28.475921543742647,-49.01172864670753
2903,"f0837c8d71434931d9e38e7b79234797","arvorezinha","RS","South",3439.9,"Medium Performer",-28.871905438293474,-52.180111441190874
2904,"f08a5b9dd6767129688d001acafc21e5","porto alegre","RS","South",8022.13,"High Performer",-30.00818156770628,-51.20130443913632
2905,"f08c008c8a8d31417763738a1788a2a8","santa terezinha de itaipu","PR","South",1221.82,"Medium Performer",-25.44286211774669,-54.402764727764094
2906,"f09b760d23495ac9a7e00d29b769007c","catanduva","SP","Southeast",21.9,"Low Performer",-21.143388951956982,-48.995313956819665
2907,"f09e26011d833ddab11593c1a097a92a","pirassununga","SP","Southeast",79.9,"Low Performer",-22.01327199468416,-47.415154364565055
2908,"f0b47fbbc6dee9aafe415a6e33051b3f","maua","SP","Southeast",3241.0099999999993,"Medium Performer",-23.684914927517177,-46.45695782334157
2909,"f0e103c63864d5405b958d984b6e94c9","osasco","SP","Southeast",951.6999999999999,"Medium Performer",-23.570255901395463,-46.81130803192885
2910,"f0ec6a2adb05c62655a26dd347b8dede","sao paulo","SP","Southeast",36.0,"Low Performer",-23.549505698154665,-46.64843251428849
2911,"f0ec78809fe0bc3edb11c9fe5b97b059","sao paulo","SP","Southeast",62.599999999999994,"Low Performer",-23.617286932860615,-46.61295461602428
2912,"f114dca2828bf718548db175ebe2cfcd","cambe","PR","South",139.0,"Low Performer",-23.28594398187704,-51.27363972371042
2913,"f1198c871e0171278b63f40d112caeec","sao paulo","SP","Southeast",475.8,"Medium Performer",-23.54451401110975,-46.64603990221943
2914,"f125f3a310c2e5f822d116147de1e474","sao paulo","SP","Southeast",2190.2000000000003,"Medium Performer",-23.53669799090502,-46.56809001344712
2915,"f12d3c2a14729ae461b920c11fe20fdc","santo andre","SP","Southeast",279.95000000000005,"Low Performer",-23.640443596560726,-46.541742273007685
2916,"f12ff17ad8bbf01ec5c33b17e506649b","sao paulo","SP","Southeast",6241.0,"High Performer",-23.56556171419585,-46.58163873599627
2917,"f18112da765e0971ca5d510dec322bdd","brusque","SC","South",327.8,"Low Performer",-27.085078646516095,-48.91775570249225
2918,"f181738b150df1f37cb0bd72e705b193","carapicuiba","SP","Southeast",5514.799999999999,"High Performer",-23.526306422402715,-46.845694089115014
2919,"f19516b9ff26bfeb091b30108db4ddbd","artur nogueira","SP","Southeast",727.5999999999999,"Medium Performer",-22.57120786162832,-47.1657687687331
2920,"f1b854361f4e15d5851b494df66f22b2","rio de janeiro","RJ","Southeast",868.8499999999999,"Medium Performer",-22.907494545333314,-43.17316912947844
2921,"f1b93673502375d491780bb49d615dbc","sao jose dos campos","SP","Southeast",2273.0,"Medium Performer",-23.251060768328088,-45.83435185164657
2922,"f1c1ac3f3efc07e659c035008e615e66","sao paulo","SP","Southeast",1001.39,"Medium Performer",-23.51220780313035,-46.59263904944159
2923,"f1ce5fdecd64935c28b9ff932751d0dc","santana de parnaiba","SP","Southeast",158.0,"Low Performer",-23.46503945141155,-46.88499666372503
2924,"f1ed6bd0a9b11b581f16c851c6a5a527","porto alegre","RS","South",1525.7700000000002,"Medium Performer",-30.00409696311078,-51.19631899770257
2925,"f1fd5ab1181f827ffad998c1a5de7d74","curitiba","PR","South",7045.99,"High Performer",-25.43364816532121,-49.26917337587714
2926,"f1fdf2d13186575751aa25876536d85c","sao paulo","SP","Southeast",26.3,"Low Performer",-23.530646598944333,-46.73645255291077
2927,"f205b1a3ca9a34e0f8a228bae6e4c7b3","cachoeirinha","RS","South",1088.0,"Medium Performer",-29.904950693956575,-51.07030394103
2928,"f214d28e8d8e3ef068748498ccc2f813","sao paulo","SP","Southeast",2062.4600000000005,"Medium Performer",-23.512459731266134,-46.50082148805862
2929,"f22a247b79dd22ecd91dc8e3b2a1b07c","itaquaquecetuba","SP","Southeast",439.94000000000005,"Medium Performer",-23.49208198891802,-46.34993692750342
2930,"f2336e113377dd21c744d9c4fc8293a9","sao paulo","SP","Southeast",3563.0,"Medium Performer",-23.52154004341396,-46.5113990442967
2931,"f235413f677777a0738ff215d0184901","bariri","SP","Southeast",1696.7,"Medium Performer",-22.07402227056759,-48.740256216555636
2932,"f25e239052084705e17a982bc600ab2a","sao paulo","SP","Southeast",7380.0,"High Performer",-23.5291645437106,-46.63658239267473
2933,"f262cbc1c910c83959f849465454ddd3","sao paulo","SP","Southeast",9611.97999999997,"High Performer",-23.535168520314638,-46.497267848770896
2934,"f266295f49a28eee21f413e0cbb0521d","ponta grossa","PR","South",149.8,"Low Performer",-25.07996038746568,-50.13255780440033
2935,"f26d70155c2b6326fcfa1780c8c684e4","presidente getulio","SC","South",202.89,"Low Performer",-27.05023887978689,-49.62755144977644
2936,"f27e33c6d29b5138fa9967bcd445b6d5","sao paulo","SP","Southeast",8540.799999999988,"High Performer",-23.607472654074435,-46.61169911578987
2937,"f3041c2e75ec683697a6a5ea82192210","itauna","MG","Southeast",145.0,"Low Performer",-20.077863070164618,-44.57613377216054
2938,"f3055483058c84d75ca2a3314fb4deef","salvador","BA","Northeast",67.5,"Low Performer",-12.947852572416252,-38.4923445571373
2939,"f307937c1bb287c3efc2a514b94b0d1d","araxa","MG","Southeast",189.99,"Low Performer",-19.596561505957943,-46.9374884832494
2940,"f326006815956455b2859abd58fe7e39","fernandopolis","SP","Southeast",1788.64,"Medium Performer",-20.293308845020384,-50.25631824612264
2941,"f3295428338a40977a03f555246a70f4","vitoria","ES","Southeast",644.9799999999999,"Medium Performer",-20.25261541805303,-40.31958338407572
2942,"f3511c85f59f8dec53d140501ee8e7a8","curitiba","PR","South",69.9,"Low Performer",-25.42573016525757,-49.25391641223166
2943,"f356c348fbc8df6a882823e21f5ce8b7","canoas","RS","South",195.18,"Low Performer",-29.924146120759744,-51.161634590868964
